anchor,anchor_name,anchor_topic,anchor_n,rank,rec_menu,rec_name,source,score_pct,pair_n
42392,2025년 솔로 탈출 시기,연애|새로운만남,721,1,2505,지금 날 좋아하는 사람은?,직접,6.8,41
42392,2025년 솔로 탈출 시기,연애|새로운만남,721,2,23878,내 운명 지금 어디 있을까?,직접,3.2,19
42392,2025년 솔로 탈출 시기,연애|새로운만남,721,3,42952,내 사주에 쓰인 운명의 배우자,직접,2.7,16
42392,2025년 솔로 탈출 시기,연애|새로운만남,721,4,13663,어떤 사람과 사귈 운명일까?,직접,2.7,16
42392,2025년 솔로 탈출 시기,연애|새로운만남,721,5,43117,내 사주의 사랑운: 연애만? 결혼까지!,직접,2.5,15
42429,[히든스킬] 절대 놓치면 안 될 결혼 상대와 시기는?,결혼|결혼시기,2,1,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,3.0,56
42429,[히든스킬] 절대 놓치면 안 될 결혼 상대와 시기는?,결혼|결혼시기,2,2,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,2.6,48
42429,[히든스킬] 절대 놓치면 안 될 결혼 상대와 시기는?,결혼|결혼시기,2,3,22360,사주로 보는 내 결혼 상대는?,관심사,2.4,45
42429,[히든스킬] 절대 놓치면 안 될 결혼 상대와 시기는?,결혼|결혼시기,2,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.3,44
42429,[히든스킬] 절대 놓치면 안 될 결혼 상대와 시기는?,결혼|결혼시기,2,5,23878,내 운명 지금 어디 있을까?,관심사,2.3,43
42457,(미상:42457),연애|속마음,3,1,2141,그 사람의 속마음,관심사,13.8,597
42457,(미상:42457),연애|속마음,3,2,17212,그 사람이 연락을 안 하는 이유,관심사,9.4,408
42457,(미상:42457),연애|속마음,3,3,400,다시 만날 수 있을까,관심사,4.2,180
42457,(미상:42457),연애|속마음,3,4,16426,좋아하는 그 사람의 속마음은?,관심사,3.3,143
42457,(미상:42457),연애|속마음,3,5,2429,그 사람과 사귀면 어떨까?,관심사,3.0,132
42660,"우리 커플 삼단궁합 : 연애궁합, 속궁합, 결혼궁합",연애|궁합,384,1,2166,그 사람과 나의 사주 궁합,직접,6.3,16
42660,"우리 커플 삼단궁합 : 연애궁합, 속궁합, 결혼궁합",연애|궁합,384,2,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,직접,6.3,16
42660,"우리 커플 삼단궁합 : 연애궁합, 속궁합, 결혼궁합",연애|궁합,384,3,1210,우리 얼마나 오래 갈까?,직접,5.1,13
42660,"우리 커플 삼단궁합 : 연애궁합, 속궁합, 결혼궁합",연애|궁합,384,4,2141,그 사람의 속마음,관심사,3.8,99
42660,"우리 커플 삼단궁합 : 연애궁합, 속궁합, 결혼궁합",연애|궁합,384,5,26805,그 사람과 나의 3가지 사주궁합,관심사,2.8,73
42688,우리는 함께 할 수 없나요?,기타|*,1,1,2141,그 사람의 속마음,관심사,4.3,6
42688,우리는 함께 할 수 없나요?,기타|*,1,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
42688,우리는 함께 할 수 없나요?,기타|*,1,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
42688,우리는 함께 할 수 없나요?,기타|*,1,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
42688,우리는 함께 할 수 없나요?,기타|*,1,5,400,다시 만날 수 있을까,관심사,1.4,2
42754,그 사람과 나의 재회 공식 3가지,연애|재회,173,1,400,다시 만날 수 있을까,직접,10.6,15
42754,그 사람과 나의 재회 공식 3가지,연애|재회,173,2,2142,재회확률 높이는 법,직접,10.6,15
42754,그 사람과 나의 재회 공식 3가지,연애|재회,173,3,2236,전연인 어떻게 지낼까,관심사,6.5,762
42754,그 사람과 나의 재회 공식 3가지,연애|재회,173,4,2141,그 사람의 속마음,관심사,5.1,596
42754,그 사람과 나의 재회 공식 3가지,연애|재회,173,5,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,4.0,468
42787,[악운/대운] 당신을 지키는 수호신의 메시지 🧧🧧,기타|*,1,1,2141,그 사람의 속마음,관심사,4.3,6
42787,[악운/대운] 당신을 지키는 수호신의 메시지 🧧🧧,기타|*,1,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
42787,[악운/대운] 당신을 지키는 수호신의 메시지 🧧🧧,기타|*,1,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
42787,[악운/대운] 당신을 지키는 수호신의 메시지 🧧🧧,기타|*,1,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
42787,[악운/대운] 당신을 지키는 수호신의 메시지 🧧🧧,기타|*,1,5,400,다시 만날 수 있을까,관심사,1.4,2
42821,수상하고 의문스러운 그 남자 속마음,연애|속마음,1,1,2141,그 사람의 속마음,관심사,13.8,597
42821,수상하고 의문스러운 그 남자 속마음,연애|속마음,1,2,17212,그 사람이 연락을 안 하는 이유,관심사,9.4,408
42821,수상하고 의문스러운 그 남자 속마음,연애|속마음,1,3,400,다시 만날 수 있을까,관심사,4.2,180
42821,수상하고 의문스러운 그 남자 속마음,연애|속마음,1,4,16426,좋아하는 그 사람의 속마음은?,관심사,3.3,143
42821,수상하고 의문스러운 그 남자 속마음,연애|속마음,1,5,2429,그 사람과 사귀면 어떨까?,관심사,3.0,132
42952,내 사주에 쓰인 운명의 배우자,연애|*,2693,1,21964,내 사주에 연애 상대 몇 명 있을까?,직접,3.5,71
42952,내 사주에 쓰인 운명의 배우자,연애|*,2693,2,2505,지금 날 좋아하는 사람은?,직접,3.4,70
42952,내 사주에 쓰인 운명의 배우자,연애|*,2693,3,43117,내 사주의 사랑운: 연애만? 결혼까지!,직접,3.3,68
42952,내 사주에 쓰인 운명의 배우자,연애|*,2693,4,23878,내 운명 지금 어디 있을까?,직접,2.9,59
42952,내 사주에 쓰인 운명의 배우자,연애|*,2693,5,13663,어떤 사람과 사귈 운명일까?,직접,2.5,52
42985,"임신👼성별운: 앞으로 만날 우리 아이 딸일까? 아들일까? (1카드, 3000자) #임신 #성별 #타로 #타로임신운",가족자녀|임신출산,4,1,34636,내 사주에 자녀 몇 명일까?: 타고난 재능과 성공운까지,관심사,13.1,75
42985,"임신👼성별운: 앞으로 만날 우리 아이 딸일까? 아들일까? (1카드, 3000자) #임신 #성별 #타로 #타로임신운",가족자녀|임신출산,4,2,51301,사주+타로: 임신운 심층 분석,관심사,12.3,70
42985,"임신👼성별운: 앞으로 만날 우리 아이 딸일까? 아들일까? (1카드, 3000자) #임신 #성별 #타로 #타로임신운",가족자녀|임신출산,4,3,49519,임신운 풀이: 삼신할매가 점지한 우리 아가,관심사,11.7,67
42985,"임신👼성별운: 앞으로 만날 우리 아이 딸일까? 아들일까? (1카드, 3000자) #임신 #성별 #타로 #타로임신운",가족자녀|임신출산,4,4,44899,임신 타로: 이번 달 우리 아기 찾아올까?,관심사,7.7,44
42985,"임신👼성별운: 앞으로 만날 우리 아이 딸일까? 아들일까? (1카드, 3000자) #임신 #성별 #타로 #타로임신운",가족자녀|임신출산,4,5,46384,이번 달 임신 확률은?,관심사,7.7,44
43086,(미상:43086),총운|*,2,1,2141,그 사람의 속마음,관심사,2.4,74
43086,(미상:43086),총운|*,2,2,55360,2026년 신년운세 보고서,관심사,2.4,74
43086,(미상:43086),총운|*,2,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.3,73
43086,(미상:43086),총운|*,2,4,2202,사주로 보는 직업운,관심사,2.0,63
43086,(미상:43086),총운|*,2,5,2505,지금 날 좋아하는 사람은?,관심사,1.6,49
43117,내 사주의 사랑운: 연애만? 결혼까지!,연애|*,1675,1,42952,내 사주에 쓰인 운명의 배우자,직접,4.3,53
43117,내 사주의 사랑운: 연애만? 결혼까지!,연애|*,1675,2,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,직접,3.7,45
43117,내 사주의 사랑운: 연애만? 결혼까지!,연애|*,1675,3,21964,내 사주에 연애 상대 몇 명 있을까?,직접,3.3,40
43117,내 사주의 사랑운: 연애만? 결혼까지!,연애|*,1675,4,2141,그 사람의 속마음,직접,2.6,32
43117,내 사주의 사랑운: 연애만? 결혼까지!,연애|*,1675,5,2505,지금 날 좋아하는 사람은?,직접,2.4,29
43186,[특별할인] 그 사람 속마음 [심화],연애|속마음,6,1,2141,그 사람의 속마음,관심사,13.8,597
43186,[특별할인] 그 사람 속마음 [심화],연애|속마음,6,2,17212,그 사람이 연락을 안 하는 이유,관심사,9.4,408
43186,[특별할인] 그 사람 속마음 [심화],연애|속마음,6,3,400,다시 만날 수 있을까,관심사,4.2,180
43186,[특별할인] 그 사람 속마음 [심화],연애|속마음,6,4,16426,좋아하는 그 사람의 속마음은?,관심사,3.3,143
43186,[특별할인] 그 사람 속마음 [심화],연애|속마음,6,5,2429,그 사람과 사귀면 어떨까?,관심사,3.0,132
43216,2025년 신년운세 보고서,총운|*,1326,1,42952,내 사주에 쓰인 운명의 배우자,직접,4.1,35
43216,2025년 신년운세 보고서,총운|*,1326,2,2141,그 사람의 속마음,직접,3.0,26
43216,2025년 신년운세 보고서,총운|*,1326,3,55360,2026년 신년운세 보고서,직접,2.6,22
43216,2025년 신년운세 보고서,총운|*,1326,4,2202,사주로 보는 직업운,직접,2.1,18
43216,2025년 신년운세 보고서,총운|*,1326,5,2505,지금 날 좋아하는 사람은?,직접,2.0,17
43217,[2인 할인] 2025년 신년운세 보고서,총운|*,19,1,2141,그 사람의 속마음,관심사,2.4,74
43217,[2인 할인] 2025년 신년운세 보고서,총운|*,19,2,55360,2026년 신년운세 보고서,관심사,2.4,74
43217,[2인 할인] 2025년 신년운세 보고서,총운|*,19,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.3,73
43217,[2인 할인] 2025년 신년운세 보고서,총운|*,19,4,2202,사주로 보는 직업운,관심사,2.0,63
43217,[2인 할인] 2025년 신년운세 보고서,총운|*,19,5,2505,지금 날 좋아하는 사람은?,관심사,1.6,49
43218,[3인 할인] 2025년 신년운세 보고서,총운|*,1,1,2141,그 사람의 속마음,관심사,2.4,74
43218,[3인 할인] 2025년 신년운세 보고서,총운|*,1,2,55360,2026년 신년운세 보고서,관심사,2.4,74
43218,[3인 할인] 2025년 신년운세 보고서,총운|*,1,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.3,73
43218,[3인 할인] 2025년 신년운세 보고서,총운|*,1,4,2202,사주로 보는 직업운,관심사,2.0,63
43218,[3인 할인] 2025년 신년운세 보고서,총운|*,1,5,2505,지금 날 좋아하는 사람은?,관심사,1.6,49
43249,"사주 직업 컨설팅: 사업, 직장, 업종",학업직업|*,293,1,2202,사주로 보는 직업운,직접,10.4,20
43249,"사주 직업 컨설팅: 사업, 직장, 업종",학업직업|*,293,2,2425,이달의 합격운,관심사,4.3,109
43249,"사주 직업 컨설팅: 사업, 직장, 업종",학업직업|*,293,3,536,시험 잘 볼 수 있을까,관심사,3.0,77
43249,"사주 직업 컨설팅: 사업, 직장, 업종",학업직업|*,293,4,2155,이달의 취업운은 어떨까?,관심사,3.0,77
43249,"사주 직업 컨설팅: 사업, 직장, 업종",학업직업|*,293,5,2165,사주로 보는 재물운,관심사,2.8,73
43284,[히든스킬] 그 사람과 나의 3가지 사주궁합,연애|궁합,9,1,1210,우리 얼마나 오래 갈까?,관심사,5.9,155
43284,[히든스킬] 그 사람과 나의 3가지 사주궁합,연애|궁합,9,2,2166,그 사람과 나의 사주 궁합,관심사,5.2,136
43284,[히든스킬] 그 사람과 나의 3가지 사주궁합,연애|궁합,9,3,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,4.5,119
43284,[히든스킬] 그 사람과 나의 3가지 사주궁합,연애|궁합,9,4,2141,그 사람의 속마음,관심사,3.8,99
43284,[히든스킬] 그 사람과 나의 3가지 사주궁합,연애|궁합,9,5,26805,그 사람과 나의 3가지 사주궁합,관심사,2.8,73
43320,해몽테스트_통합결제_A,기타|*,7,1,2141,그 사람의 속마음,관심사,4.3,6
43320,해몽테스트_통합결제_A,기타|*,7,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
43320,해몽테스트_통합결제_A,기타|*,7,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
43320,해몽테스트_통합결제_A,기타|*,7,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
43320,해몽테스트_통합결제_A,기타|*,7,5,400,다시 만날 수 있을까,관심사,1.4,2
43321,해몽테스트_통합결제_B,기타|*,3,1,2141,그 사람의 속마음,관심사,4.3,6
43321,해몽테스트_통합결제_B,기타|*,3,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
43321,해몽테스트_통합결제_B,기타|*,3,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
43321,해몽테스트_통합결제_B,기타|*,3,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
43321,해몽테스트_통합결제_B,기타|*,3,5,400,다시 만날 수 있을까,관심사,1.4,2
43322,해몽테스트_통합결제_C,기타|*,6,1,2141,그 사람의 속마음,관심사,4.3,6
43322,해몽테스트_통합결제_C,기타|*,6,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
43322,해몽테스트_통합결제_C,기타|*,6,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
43322,해몽테스트_통합결제_C,기타|*,6,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
43322,해몽테스트_통합결제_C,기타|*,6,5,400,다시 만날 수 있을까,관심사,1.4,2
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애|*,41,1,2141,그 사람의 속마음,관심사,5.4,1227
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애|*,41,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애|*,41,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애|*,41,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애|*,41,5,400,다시 만날 수 있을까,관심사,2.4,552
43381,나의 결혼운 알아보기,결혼|결혼시기,1,1,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,3.0,56
43381,나의 결혼운 알아보기,결혼|결혼시기,1,2,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,2.6,48
43381,나의 결혼운 알아보기,결혼|결혼시기,1,3,22360,사주로 보는 내 결혼 상대는?,관심사,2.4,45
43381,나의 결혼운 알아보기,결혼|결혼시기,1,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.3,44
43381,나의 결혼운 알아보기,결혼|결혼시기,1,5,23878,내 운명 지금 어디 있을까?,관심사,2.3,43
43415,[히든스킬] 내 사주에 쓰인 운명의 배우자,결혼|*,16,1,1210,우리 얼마나 오래 갈까?,관심사,3.7,41
43415,[히든스킬] 내 사주에 쓰인 운명의 배우자,결혼|*,16,2,2166,그 사람과 나의 사주 궁합,관심사,3.5,39
43415,[히든스킬] 내 사주에 쓰인 운명의 배우자,결혼|*,16,3,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,3.2,35
43415,[히든스킬] 내 사주에 쓰인 운명의 배우자,결혼|*,16,4,2141,그 사람의 속마음,관심사,2.7,30
43415,[히든스킬] 내 사주에 쓰인 운명의 배우자,결혼|*,16,5,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.7,30
43416,[히든스킬] 내 사주의 연애와 결혼: 운명의 두 사람,연애|*,44,1,2141,그 사람의 속마음,관심사,5.4,1227
43416,[히든스킬] 내 사주의 연애와 결혼: 운명의 두 사람,연애|*,44,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
43416,[히든스킬] 내 사주의 연애와 결혼: 운명의 두 사람,연애|*,44,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
43416,[히든스킬] 내 사주의 연애와 결혼: 운명의 두 사람,연애|*,44,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
43416,[히든스킬] 내 사주의 연애와 결혼: 운명의 두 사람,연애|*,44,5,400,다시 만날 수 있을까,관심사,2.4,552
43447,2025년 나에게 찾아올 12가지 행운,총운|*,103,1,2141,그 사람의 속마음,관심사,2.4,74
43447,2025년 나에게 찾아올 12가지 행운,총운|*,103,2,55360,2026년 신년운세 보고서,관심사,2.4,74
43447,2025년 나에게 찾아올 12가지 행운,총운|*,103,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.3,73
43447,2025년 나에게 찾아올 12가지 행운,총운|*,103,4,2202,사주로 보는 직업운,관심사,2.0,63
43447,2025년 나에게 찾아올 12가지 행운,총운|*,103,5,2505,지금 날 좋아하는 사람은?,관심사,1.6,49
43513,2025 을사년 운세: 사랑과 인연,연애|*,3763,1,2141,그 사람의 속마음,직접,4.6,133
43513,2025 을사년 운세: 사랑과 인연,연애|*,3763,2,400,다시 만날 수 있을까,직접,4.2,120
43513,2025 을사년 운세: 사랑과 인연,연애|*,3763,3,42952,내 사주에 쓰인 운명의 배우자,직접,4.1,118
43513,2025 을사년 운세: 사랑과 인연,연애|*,3763,4,28894,재회 사주: 그 사람과 다시 만날 운명일까?,직접,3.0,86
43513,2025 을사년 운세: 사랑과 인연,연애|*,3763,5,2505,지금 날 좋아하는 사람은?,직접,2.8,80
43514,(특별할인) 재회 사주: 그 사람과 다시 만날 운명일까?,연애|재회,8,1,400,다시 만날 수 있을까,관심사,15.0,1753
43514,(특별할인) 재회 사주: 그 사람과 다시 만날 운명일까?,연애|재회,8,2,2142,재회확률 높이는 법,관심사,8.7,1014
43514,(특별할인) 재회 사주: 그 사람과 다시 만날 운명일까?,연애|재회,8,3,2236,전연인 어떻게 지낼까,관심사,6.5,762
43514,(특별할인) 재회 사주: 그 사람과 다시 만날 운명일까?,연애|재회,8,4,2141,그 사람의 속마음,관심사,5.1,596
43514,(특별할인) 재회 사주: 그 사람과 다시 만날 운명일까?,연애|재회,8,5,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,4.0,468
43582,(미상:43582),연애|재회|새로운만남,4,1,59089,내 운명 지도: 전국편,관심사,16.7,1
43582,(미상:43582),연애|재회|새로운만남,4,2,23086,D-DAY 타로: 솔로 탈출까지 며칠 남았을까?,관심사,16.7,1
43582,(미상:43582),연애|재회|새로운만남,4,3,2505,지금 날 좋아하는 사람은?,관심사,16.7,1
43582,(미상:43582),연애|재회|새로운만남,4,4,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,16.7,1
43683,[창광] 25년 을사년 사랑운과 인연운,연애|*,666,1,42952,내 사주에 쓰인 운명의 배우자,직접,4.5,23
43683,[창광] 25년 을사년 사랑운과 인연운,연애|*,666,2,2505,지금 날 좋아하는 사람은?,직접,4.3,22
43683,[창광] 25년 을사년 사랑운과 인연운,연애|*,666,3,43117,내 사주의 사랑운: 연애만? 결혼까지!,직접,3.4,17
43683,[창광] 25년 을사년 사랑운과 인연운,연애|*,666,4,2141,그 사람의 속마음,직접,2.6,13
43683,[창광] 25년 을사년 사랑운과 인연운,연애|*,666,5,28894,재회 사주: 그 사람과 다시 만날 운명일까?,직접,2.2,11
43684,[창광] 25년 을사년 재물운과 문서운,재물금전|*,283,1,2165,사주로 보는 재물운,관심사,6.1,84
43684,[창광] 25년 을사년 재물운과 문서운,재물금전|*,283,2,20974,타고난 부(富): 내 사주 재물운과 평생 모을 재산은?,관심사,5.2,71
43684,[창광] 25년 을사년 재물운과 문서운,재물금전|*,283,3,2202,사주로 보는 직업운,관심사,4.2,58
43684,[창광] 25년 을사년 재물운과 문서운,재물금전|*,283,4,2465,사주로 보는 내 전성기,관심사,2.3,31
43684,[창광] 25년 을사년 재물운과 문서운,재물금전|*,283,5,2127,이 주의 금전운,관심사,1.7,24
43685,[창광] 25년 을사년 직업운과 합격운,학업직업|*,594,1,2202,사주로 보는 직업운,직접,8.1,31
43685,[창광] 25년 을사년 직업운과 합격운,학업직업|*,594,2,2425,이달의 합격운,직접,6.5,25
43685,[창광] 25년 을사년 직업운과 합격운,학업직업|*,594,3,56516,[창광] 26년 병오년 직업운과 합격운,직접,2.6,10
43685,[창광] 25년 을사년 직업운과 합격운,학업직업|*,594,4,536,시험 잘 볼 수 있을까,직접,2.6,10
43685,[창광] 25년 을사년 직업운과 합격운,학업직업|*,594,5,2155,이달의 취업운은 어떨까?,관심사,3.0,77
43686,"[창광] 신년운세 통합본 ""2025년 을사년""",총운|*,518,1,42952,내 사주에 쓰인 운명의 배우자,직접,5.0,16
43686,"[창광] 신년운세 통합본 ""2025년 을사년""",총운|*,518,2,2141,그 사람의 속마음,관심사,2.4,74
43686,"[창광] 신년운세 통합본 ""2025년 을사년""",총운|*,518,3,55360,2026년 신년운세 보고서,관심사,2.4,74
43686,"[창광] 신년운세 통합본 ""2025년 을사년""",총운|*,518,4,2202,사주로 보는 직업운,관심사,2.0,63
43686,"[창광] 신년운세 통합본 ""2025년 을사년""",총운|*,518,5,2505,지금 날 좋아하는 사람은?,관심사,1.6,49
43711,"간단🍼👼임신운: 내가 만날 아이 어떤 아이이고, 언제 만나게 될까?#임신시기#임신운#임신타로 (2카드 3800자)",가족자녀|임신출산,11,1,34636,내 사주에 자녀 몇 명일까?: 타고난 재능과 성공운까지,관심사,13.1,75
43711,"간단🍼👼임신운: 내가 만날 아이 어떤 아이이고, 언제 만나게 될까?#임신시기#임신운#임신타로 (2카드 3800자)",가족자녀|임신출산,11,2,51301,사주+타로: 임신운 심층 분석,관심사,12.3,70
43711,"간단🍼👼임신운: 내가 만날 아이 어떤 아이이고, 언제 만나게 될까?#임신시기#임신운#임신타로 (2카드 3800자)",가족자녀|임신출산,11,3,49519,임신운 풀이: 삼신할매가 점지한 우리 아가,관심사,11.7,67
43711,"간단🍼👼임신운: 내가 만날 아이 어떤 아이이고, 언제 만나게 될까?#임신시기#임신운#임신타로 (2카드 3800자)",가족자녀|임신출산,11,4,44899,임신 타로: 이번 달 우리 아기 찾아올까?,관심사,7.7,44
43711,"간단🍼👼임신운: 내가 만날 아이 어떤 아이이고, 언제 만나게 될까?#임신시기#임신운#임신타로 (2카드 3800자)",가족자녀|임신출산,11,5,46384,이번 달 임신 확률은?,관심사,7.7,44
43810,"직장생활의 흐름, 대인관계",연애|*,5,1,2141,그 사람의 속마음,관심사,5.4,1227
43810,"직장생활의 흐름, 대인관계",연애|*,5,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
43810,"직장생활의 흐름, 대인관계",연애|*,5,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
43810,"직장생활의 흐름, 대인관계",연애|*,5,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
43810,"직장생활의 흐름, 대인관계",연애|*,5,5,400,다시 만날 수 있을까,관심사,2.4,552
43843,[깜짝할인] 그 사람과 나의 3가지 사주궁합,연애|궁합,2,1,1210,우리 얼마나 오래 갈까?,관심사,5.9,155
43843,[깜짝할인] 그 사람과 나의 3가지 사주궁합,연애|궁합,2,2,2166,그 사람과 나의 사주 궁합,관심사,5.2,136
43843,[깜짝할인] 그 사람과 나의 3가지 사주궁합,연애|궁합,2,3,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,4.5,119
43843,[깜짝할인] 그 사람과 나의 3가지 사주궁합,연애|궁합,2,4,2141,그 사람의 속마음,관심사,3.8,99
43843,[깜짝할인] 그 사람과 나의 3가지 사주궁합,연애|궁합,2,5,26805,그 사람과 나의 3가지 사주궁합,관심사,2.8,73
43844,(미상:43844),결혼|결혼시기,5,1,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,3.0,56
43844,(미상:43844),결혼|결혼시기,5,2,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,2.6,48
43844,(미상:43844),결혼|결혼시기,5,3,22360,사주로 보는 내 결혼 상대는?,관심사,2.4,45
43844,(미상:43844),결혼|결혼시기,5,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.3,44
43844,(미상:43844),결혼|결혼시기,5,5,23878,내 운명 지금 어디 있을까?,관심사,2.3,43
43845,(미상:43845),기타|*,13,1,2141,그 사람의 속마음,관심사,4.3,6
43845,(미상:43845),기타|*,13,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
43845,(미상:43845),기타|*,13,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
43845,(미상:43845),기타|*,13,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
43845,(미상:43845),기타|*,13,5,400,다시 만날 수 있을까,관심사,1.4,2
43847,(미상:43847),기타|*,12,1,2141,그 사람의 속마음,관심사,4.3,6
43847,(미상:43847),기타|*,12,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
43847,(미상:43847),기타|*,12,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
43847,(미상:43847),기타|*,12,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
43847,(미상:43847),기타|*,12,5,400,다시 만날 수 있을까,관심사,1.4,2
43848,(미상:43848),일반운세|*,10,1,2202,사주로 보는 직업운,관심사,3.3,117
43848,(미상:43848),일반운세|*,10,2,2165,사주로 보는 재물운,관심사,2.9,102
43848,(미상:43848),일반운세|*,10,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
43848,(미상:43848),일반운세|*,10,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
43848,(미상:43848),일반운세|*,10,5,2141,그 사람의 속마음,관심사,1.9,67
43849,(미상:43849),연애|*,11,1,2141,그 사람의 속마음,관심사,5.4,1227
43849,(미상:43849),연애|*,11,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
43849,(미상:43849),연애|*,11,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
43849,(미상:43849),연애|*,11,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
43849,(미상:43849),연애|*,11,5,400,다시 만날 수 있을까,관심사,2.4,552
43851,"[페이백] 이별, 그 후… 너와 나의 속마음",연애|재회|속마음,3,1,400,다시 만날 수 있을까,관심사,10.4,68
43851,"[페이백] 이별, 그 후… 너와 나의 속마음",연애|재회|속마음,3,2,2142,재회확률 높이는 법,관심사,9.9,65
43851,"[페이백] 이별, 그 후… 너와 나의 속마음",연애|재회|속마음,3,3,28894,재회 사주: 그 사람과 다시 만날 운명일까?,관심사,6.9,45
43851,"[페이백] 이별, 그 후… 너와 나의 속마음",연애|재회|속마음,3,4,49816,재회 사주: 헤어져도 다시 만날 필연,관심사,3.7,24
43851,"[페이백] 이별, 그 후… 너와 나의 속마음",연애|재회|속마음,3,5,39091,재회 타로 : 그 사람의 첫 연락,관심사,2.9,19
43876,(미상:43876),결혼|*,1,1,1210,우리 얼마나 오래 갈까?,관심사,3.7,41
43876,(미상:43876),결혼|*,1,2,2166,그 사람과 나의 사주 궁합,관심사,3.5,39
43876,(미상:43876),결혼|*,1,3,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,3.2,35
43876,(미상:43876),결혼|*,1,4,2141,그 사람의 속마음,관심사,2.7,30
43876,(미상:43876),결혼|*,1,5,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.7,30
43877,[특별페이백] 사주로 보는 결혼 : 그 사람의 본심 👤,결혼|*,4,1,1210,우리 얼마나 오래 갈까?,관심사,3.7,41
